"trinomial","opencontext_uri","opencontext_mirror_url","tdar_metadata_uri","state_source","link_identified"
"38SU165","http://opencontext.org/subjects/D00B31CA-7665-46E5-26B9-FF3F1E54BD9F","http://opencontext.dainst.org/subjects/D00B31CA-7665-46E5-26B9-FF3F1E54BD9F","http://core.tdar.org/browse/site-name/5212/38su165","South Carolina SHPO","2015-02-20 18:28:04.333282"
"38SU166","http://opencontext.org/subjects/4FDA69F4-A72F-4D54-D5D0-2951B92CA923","http://opencontext.dainst.org/subjects/4FDA69F4-A72F-4D54-D5D0-2951B92CA923","http://core.tdar.org/browse/site-name/5213/38su166","South Carolina SHPO","2015-02-20 18:28:05.745285"
"38SU167","http://opencontext.org/subjects/5033BF11-1C00-4A73-8413-FBF8070841CE","http://opencontext.dainst.org/subjects/5033BF11-1C00-4A73-8413-FBF8070841CE","http://core.tdar.org/browse/site-name/5214/38su167","South Carolina SHPO","2015-02-20 18:28:07.221089"
"38SU168","http://opencontext.org/subjects/DCB3A062-1092-4C77-036E-D34B4ADB5315","http://opencontext.dainst.org/subjects/DCB3A062-1092-4C77-036E-D34B4ADB5315","http://core.tdar.org/browse/site-name/5191/38su168","South Carolina SHPO","2015-02-20 18:28:08.599094"
"38SU169","http://opencontext.org/subjects/49167622-6EE8-4B6D-3A91-E90E8F6BC785","http://opencontext.dainst.org/subjects/49167622-6EE8-4B6D-3A91-E90E8F6BC785","http://core.tdar.org/browse/site-name/5215/38su169","South Carolina SHPO","2015-02-20 18:28:10.131897"
"38SU170","http://opencontext.org/subjects/EBE41D65-B006-4051-6AAC-633DE00D50F0","http://opencontext.dainst.org/subjects/EBE41D65-B006-4051-6AAC-633DE00D50F0","http://core.tdar.org/browse/site-name/5216/38su170","South Carolina SHPO","2015-02-20 18:28:11.6919"
"38SU171","http://opencontext.org/subjects/B749127E-3FFB-4523-4CED-7650CBDAE1E2","http://opencontext.dainst.org/subjects/B749127E-3FFB-4523-4CED-7650CBDAE1E2","http://core.tdar.org/browse/site-name/5217/38su171","South Carolina SHPO","2015-02-20 18:28:13.300703"
"38SU172","http://opencontext.org/subjects/5E1F6D70-41AE-4C86-7252-907296ECDC34","http://opencontext.dainst.org/subjects/5E1F6D70-41AE-4C86-7252-907296ECDC34","http://core.tdar.org/browse/site-name/3276/38su172","South Carolina SHPO","2015-02-20 18:28:14.743906"
"38SU173","http://opencontext.org/subjects/B6E00F3C-9A43-4F13-E0E4-3A9BEBE569DF","http://opencontext.dainst.org/subjects/B6E00F3C-9A43-4F13-E0E4-3A9BEBE569DF","http://core.tdar.org/browse/site-name/3277/38su173","South Carolina SHPO","2015-02-20 18:28:16.125709"
"38SU174","http://opencontext.org/subjects/AAD4FA56-BFC8-40D4-02DD-FB6D60AEB706","http://opencontext.dainst.org/subjects/AAD4FA56-BFC8-40D4-02DD-FB6D60AEB706","http://core.tdar.org/browse/site-name/5164/38su174","South Carolina SHPO","2015-02-20 18:28:17.596111"
"38SU175","http://opencontext.org/subjects/1D38A370-84BF-4EEA-68F1-BA1C6CF982C7","http://opencontext.dainst.org/subjects/1D38A370-84BF-4EEA-68F1-BA1C6CF982C7","http://core.tdar.org/browse/site-name/5165/38su175","South Carolina SHPO","2015-02-20 18:28:19.143514"
"38SU176","http://opencontext.org/subjects/68C5D098-39B5-4943-35F3-3390D31FBD52","http://opencontext.dainst.org/subjects/68C5D098-39B5-4943-35F3-3390D31FBD52","http://core.tdar.org/browse/site-name/5218/38su176","South Carolina SHPO","2015-02-20 18:28:20.613917"
"38SU177","http://opencontext.org/subjects/894F6C80-E8B5-472A-FC28-AB95E1E7AAB1","http://opencontext.dainst.org/subjects/894F6C80-E8B5-472A-FC28-AB95E1E7AAB1","http://core.tdar.org/browse/site-name/5192/38su177","South Carolina SHPO","2015-02-20 18:28:23.491124"
"38SU178","http://opencontext.org/subjects/5CB163CB-2B75-42D2-B4BB-5468F45B10BC","http://opencontext.dainst.org/subjects/5CB163CB-2B75-42D2-B4BB-5468F45B10BC","http://core.tdar.org/browse/site-name/3278/38su178","South Carolina SHPO","2015-02-20 18:28:25.133132"
"38SU179","http://opencontext.org/subjects/585489F5-3AE9-4B1F-E1AD-EE78EA03997A","http://opencontext.dainst.org/subjects/585489F5-3AE9-4B1F-E1AD-EE78EA03997A","http://core.tdar.org/browse/site-name/3279/38su179","South Carolina SHPO","2015-02-20 18:28:26.740736"
"38SU18","http://opencontext.org/subjects/EFE6BA47-3E31-45B5-132C-D56250287744","http://opencontext.dainst.org/subjects/EFE6BA47-3E31-45B5-132C-D56250287744","http://core.tdar.org/browse/site-name/5069/38su18","South Carolina SHPO","2015-02-20 18:23:50.335519"
"38SU180","http://opencontext.org/subjects/32343220-3484-4980-A40C-B2D526CDB8C9","http://opencontext.dainst.org/subjects/32343220-3484-4980-A40C-B2D526CDB8C9","http://core.tdar.org/browse/site-name/3280/38su180","South Carolina SHPO","2015-02-20 18:28:28.26134"
"38SU181","http://opencontext.org/subjects/A88A99E8-AA91-4573-5CDE-BE4416CC731D","http://opencontext.dainst.org/subjects/A88A99E8-AA91-4573-5CDE-BE4416CC731D","http://core.tdar.org/browse/site-name/3281/38su181","South Carolina SHPO","2015-02-20 18:28:29.902947"
"38SU182","http://opencontext.org/subjects/234972D1-ED6D-473D-6FB9-2D3330B502AC","http://opencontext.dainst.org/subjects/234972D1-ED6D-473D-6FB9-2D3330B502AC","http://core.tdar.org/browse/site-name/3282/38su182","South Carolina SHPO","2015-02-20 18:28:31.339352"
"38SU183","http://opencontext.org/subjects/8194A1AC-12EA-41C6-77DF-47C987B1B0F3","http://opencontext.dainst.org/subjects/8194A1AC-12EA-41C6-77DF-47C987B1B0F3","http://core.tdar.org/browse/site-name/5219/38su183","South Carolina SHPO","2015-02-20 18:28:32.746156"
"38SU184","http://opencontext.org/subjects/15CF0BA8-A060-434A-DD9A-B882FF00D04F","http://opencontext.dainst.org/subjects/15CF0BA8-A060-434A-DD9A-B882FF00D04F","http://core.tdar.org/browse/site-name/5220/38su184","South Carolina SHPO","2015-02-20 18:28:34.154762"
"38SU185","http://opencontext.org/subjects/5804E677-7729-4AF3-387F-A07082E32931","http://opencontext.dainst.org/subjects/5804E677-7729-4AF3-387F-A07082E32931","http://core.tdar.org/browse/site-name/5221/38su185","South Carolina SHPO","2015-02-20 18:28:35.545967"
"38SU186","http://opencontext.org/subjects/C51EA395-478C-49AC-DFE2-6C1DFE2BE607","http://opencontext.dainst.org/subjects/C51EA395-478C-49AC-DFE2-6C1DFE2BE607","http://core.tdar.org/browse/site-name/5166/38su186","South Carolina SHPO","2015-02-20 18:28:37.094973"
"38SU187","http://opencontext.org/subjects/AA9B5A45-C269-4B5E-4C1D-43F05F6A14CF","http://opencontext.dainst.org/subjects/AA9B5A45-C269-4B5E-4C1D-43F05F6A14CF","http://core.tdar.org/browse/site-name/5167/38su187","South Carolina SHPO","2015-02-20 18:28:38.469978"
"38SU188","http://opencontext.org/subjects/FC7F8293-723E-4E6F-8CCA-C7EEAC916E52","http://opencontext.dainst.org/subjects/FC7F8293-723E-4E6F-8CCA-C7EEAC916E52","http://core.tdar.org/browse/site-name/5193/38su188","South Carolina SHPO","2015-02-20 18:28:40.031585"
"38SU189","http://opencontext.org/subjects/25894CB3-5A33-481B-53F4-578B7327EAC8","http://opencontext.dainst.org/subjects/25894CB3-5A33-481B-53F4-578B7327EAC8","http://core.tdar.org/browse/site-name/5168/38su189","South Carolina SHPO","2015-02-20 18:28:41.40559"
"38SU19","http://opencontext.org/subjects/BC2F198F-87C2-4E92-B289-E5032A545328","http://opencontext.dainst.org/subjects/BC2F198F-87C2-4E92-B289-E5032A545328","http://core.tdar.org/browse/site-name/5070/38su19","South Carolina SHPO","2015-02-20 18:23:52.557723"
"38SU190","http://opencontext.org/subjects/3BD1456C-4016-4B7E-401E-229F7321AA05","http://opencontext.dainst.org/subjects/3BD1456C-4016-4B7E-401E-229F7321AA05","http://core.tdar.org/browse/site-name/5169/38su190","South Carolina SHPO","2015-02-20 18:28:42.919594"
"38SU191","http://opencontext.org/subjects/C1986993-CBEA-40BA-A72E-57E508605928","http://opencontext.dainst.org/subjects/C1986993-CBEA-40BA-A72E-57E508605928","http://core.tdar.org/browse/site-name/5140/38su191","South Carolina SHPO","2015-02-20 18:28:44.426999"
"38SU192","http://opencontext.org/subjects/69BB4013-C163-4539-279B-4D420B32B5D0","http://opencontext.dainst.org/subjects/69BB4013-C163-4539-279B-4D420B32B5D0","http://core.tdar.org/browse/site-name/4992/38su192","South Carolina SHPO","2015-02-20 18:28:45.853003"
"38SU193","http://opencontext.org/subjects/F8B5A025-3F7B-468B-9BD3-5F61BBB224C2","http://opencontext.dainst.org/subjects/F8B5A025-3F7B-468B-9BD3-5F61BBB224C2","http://core.tdar.org/browse/site-name/5222/38su193","South Carolina SHPO","2015-02-20 18:28:47.260005"
"38SU194","http://opencontext.org/subjects/637FBAE0-169F-4AF5-838C-036D4F50C3B0","http://opencontext.dainst.org/subjects/637FBAE0-169F-4AF5-838C-036D4F50C3B0","http://core.tdar.org/browse/site-name/5223/38su194","South Carolina SHPO","2015-02-20 18:28:48.622609"
"38SU195","http://opencontext.org/subjects/2C0940F0-7794-4112-95D8-0C1684F8A4C8","http://opencontext.dainst.org/subjects/2C0940F0-7794-4112-95D8-0C1684F8A4C8","http://core.tdar.org/browse/site-name/5170/38su195","South Carolina SHPO","2015-02-20 18:28:50.203212"
"38SU196","http://opencontext.org/subjects/4E5D1F06-00E2-4458-DAEC-28E66CFBFC35","http://opencontext.dainst.org/subjects/4E5D1F06-00E2-4458-DAEC-28E66CFBFC35","http://core.tdar.org/browse/site-name/5152/38su196","South Carolina SHPO","2015-02-20 18:28:51.732015"
"38SU197","http://opencontext.org/subjects/89604FBC-9BE9-4D19-BC6A-4C0420299102","http://opencontext.dainst.org/subjects/89604FBC-9BE9-4D19-BC6A-4C0420299102","http://core.tdar.org/browse/site-name/5171/38su197","South Carolina SHPO","2015-02-20 18:28:53.122417"
"38SU198","http://opencontext.org/subjects/F52FE20E-D9D1-4E81-453D-81E36707810F","http://opencontext.dainst.org/subjects/F52FE20E-D9D1-4E81-453D-81E36707810F","http://core.tdar.org/browse/site-name/5172/38su198","South Carolina SHPO","2015-02-20 18:28:54.47962"
"38SU199","http://opencontext.org/subjects/D814490C-A28C-4235-6742-B3228CF1367E","http://opencontext.dainst.org/subjects/D814490C-A28C-4235-6742-B3228CF1367E","http://core.tdar.org/browse/site-name/4993/38su199","South Carolina SHPO","2015-02-20 18:28:56.008823"
"38SU200","http://opencontext.org/subjects/8F858364-66FE-40DF-CC12-F5AEB818BB22","http://opencontext.dainst.org/subjects/8F858364-66FE-40DF-CC12-F5AEB818BB22","http://core.tdar.org/browse/site-name/5224/38su200","South Carolina SHPO","2015-02-20 18:28:57.430426"
"38SU201","http://opencontext.org/subjects/9856DE8F-2D0C-4961-0C69-2B8D6B1B318C","http://opencontext.dainst.org/subjects/9856DE8F-2D0C-4961-0C69-2B8D6B1B318C","http://core.tdar.org/browse/site-name/5225/38su201","South Carolina SHPO","2015-02-20 18:28:58.850028"
"38SU202","http://opencontext.org/subjects/17749DBA-64E8-4092-EC87-9AFD49113F34","http://opencontext.dainst.org/subjects/17749DBA-64E8-4092-EC87-9AFD49113F34","http://core.tdar.org/browse/site-name/5173/38su202","South Carolina SHPO","2015-02-20 18:29:00.271631"
"38SU203","http://opencontext.org/subjects/F40D3DD2-3EAA-466A-3837-DCD4EA9C9F67","http://opencontext.dainst.org/subjects/F40D3DD2-3EAA-466A-3837-DCD4EA9C9F67","http://core.tdar.org/browse/site-name/3284/38su203","South Carolina SHPO","2015-02-20 18:29:01.709834"
"38SU204","http://opencontext.org/subjects/F15B22CE-B708-4858-0794-8D7ABA53E45F","http://opencontext.dainst.org/subjects/F15B22CE-B708-4858-0794-8D7ABA53E45F","http://core.tdar.org/browse/site-name/5194/38su204","South Carolina SHPO","2015-02-20 18:29:03.333237"
"38SU205","http://opencontext.org/subjects/B482608B-7D48-41A0-0D3B-24D0757A2942","http://opencontext.dainst.org/subjects/B482608B-7D48-41A0-0D3B-24D0757A2942","http://core.tdar.org/browse/site-name/5144/38su205","South Carolina SHPO","2015-02-20 18:29:04.75024"
"38SU206","http://opencontext.org/subjects/ED15BCEE-5255-4904-982B-5DF6EB1A3F1C","http://opencontext.dainst.org/subjects/ED15BCEE-5255-4904-982B-5DF6EB1A3F1C","http://core.tdar.org/browse/site-name/3285/38su206","South Carolina SHPO","2015-02-20 18:29:06.188442"
"38SU207","http://opencontext.org/subjects/368DC0B0-CEC3-4F02-B365-F21F095ACF0E","http://opencontext.dainst.org/subjects/368DC0B0-CEC3-4F02-B365-F21F095ACF0E","http://core.tdar.org/browse/site-name/3286/38su207","South Carolina SHPO","2015-02-20 18:29:07.655845"
"38SU208","http://opencontext.org/subjects/6C448552-5AC2-41CC-AC96-F978205EACFC","http://opencontext.dainst.org/subjects/6C448552-5AC2-41CC-AC96-F978205EACFC","http://core.tdar.org/browse/site-name/3283/38su208","South Carolina SHPO","2015-02-20 18:29:09.063848"
"38SU209","http://opencontext.org/subjects/A1BF2284-1F95-49A9-5E76-F38FD9428166","http://opencontext.dainst.org/subjects/A1BF2284-1F95-49A9-5E76-F38FD9428166","http://core.tdar.org/browse/site-name/5226/38su209","South Carolina SHPO","2015-02-20 18:29:10.581051"
"38SU210","http://opencontext.org/subjects/0D4515DB-A6BA-4D2B-76D4-0ECFA2053654","http://opencontext.dainst.org/subjects/0D4515DB-A6BA-4D2B-76D4-0ECFA2053654","http://core.tdar.org/browse/site-name/5195/38su210","South Carolina SHPO","2015-02-20 18:29:12.033853"
"38SU211","http://opencontext.org/subjects/D45149B6-E393-4C51-AA1B-EBAA8F022757","http://opencontext.dainst.org/subjects/D45149B6-E393-4C51-AA1B-EBAA8F022757","http://core.tdar.org/browse/site-name/5174/38su211","South Carolina SHPO","2015-02-20 18:29:13.441856"
"38SU212","http://opencontext.org/subjects/68627ED9-81E5-4265-243D-A5D29A23AFB1","http://opencontext.dainst.org/subjects/68627ED9-81E5-4265-243D-A5D29A23AFB1","http://core.tdar.org/browse/site-name/5175/38su212","South Carolina SHPO","2015-02-20 18:29:15.004859"
"38SU213","http://opencontext.org/subjects/7DE06AA7-BE5B-4697-52C2-5FA60404192C","http://opencontext.dainst.org/subjects/7DE06AA7-BE5B-4697-52C2-5FA60404192C","http://core.tdar.org/browse/site-name/5176/38su213","South Carolina SHPO","2015-02-20 18:29:16.475262"
"38SU214","http://opencontext.org/subjects/49ADFAA7-B994-4FEC-9FF2-B1FE498D9DA8","http://opencontext.dainst.org/subjects/49ADFAA7-B994-4FEC-9FF2-B1FE498D9DA8","http://core.tdar.org/browse/site-name/5196/38su214","South Carolina SHPO","2015-02-20 18:29:17.992465"
"38SU215","http://opencontext.org/subjects/A6629C1C-AA2F-4B37-3D8B-DA290C7708B1","http://opencontext.dainst.org/subjects/A6629C1C-AA2F-4B37-3D8B-DA290C7708B1","http://core.tdar.org/browse/site-name/3287/38su215","South Carolina SHPO","2015-02-20 18:29:19.571068"
"38SU217","http://opencontext.org/subjects/F6E2C657-9F76-4531-0AB2-F68B5124EB52","http://opencontext.dainst.org/subjects/F6E2C657-9F76-4531-0AB2-F68B5124EB52","http://core.tdar.org/browse/site-name/5197/38su217","South Carolina SHPO","2015-02-20 18:29:21.136071"
"38SU218","http://opencontext.org/subjects/E7526ABB-D71E-4F07-B401-864682FAFF99","http://opencontext.dainst.org/subjects/E7526ABB-D71E-4F07-B401-864682FAFF99","http://core.tdar.org/browse/site-name/3288/38su218","South Carolina SHPO","2015-02-20 18:29:22.743874"
"38SU219","http://opencontext.org/subjects/680C015E-7209-4CBE-E23C-D45D5633DE33","http://opencontext.dainst.org/subjects/680C015E-7209-4CBE-E23C-D45D5633DE33","http://core.tdar.org/browse/site-name/5198/38su219","South Carolina SHPO","2015-02-20 18:29:24.197676"
"38SU222","http://opencontext.org/subjects/6E08514C-414B-46E4-B597-06B0F34045B4","http://opencontext.dainst.org/subjects/6E08514C-414B-46E4-B597-06B0F34045B4","http://core.tdar.org/browse/site-name/5141/38su222","South Carolina SHPO","2015-02-20 18:29:25.87288"
"38SU223","http://opencontext.org/subjects/9BEB8E45-562B-43BB-A2CE-30D4849AAD11","http://opencontext.dainst.org/subjects/9BEB8E45-562B-43BB-A2CE-30D4849AAD11","http://core.tdar.org/browse/site-name/5199/38su223","South Carolina SHPO","2015-02-20 18:29:27.423283"
"38SU224","http://opencontext.org/subjects/746923BE-71CB-4C5D-1791-74029AE3C927","http://opencontext.dainst.org/subjects/746923BE-71CB-4C5D-1791-74029AE3C927","http://core.tdar.org/browse/site-name/5177/38su224","South Carolina SHPO","2015-02-20 18:29:28.970289"
"38SU228","http://opencontext.org/subjects/C2A9C8F2-7279-4C84-7D5A-C102EC968F76","http://opencontext.dainst.org/subjects/C2A9C8F2-7279-4C84-7D5A-C102EC968F76","http://core.tdar.org/browse/site-name/5227/38su228","South Carolina SHPO","2015-02-20 18:29:30.805894"
"38SU23","http://opencontext.org/subjects/A61F98DD-7BA2-44F5-B981-24A27CEB5334","http://opencontext.dainst.org/subjects/A61F98DD-7BA2-44F5-B981-24A27CEB5334","http://core.tdar.org/browse/site-name/5071/38su23","South Carolina SHPO","2015-02-20 18:23:59.084535"
"38SU230","http://opencontext.org/subjects/5A8E10CE-AEF8-43AD-8D82-101971B9AFA6","http://opencontext.dainst.org/subjects/5A8E10CE-AEF8-43AD-8D82-101971B9AFA6","http://core.tdar.org/browse/site-name/5228/38su230","South Carolina SHPO","2015-02-20 18:29:32.198296"
"38SU231","http://opencontext.org/subjects/8708FD2D-6B7D-469B-B7E9-CCC5EDCAA7E3","http://opencontext.dainst.org/subjects/8708FD2D-6B7D-469B-B7E9-CCC5EDCAA7E3","http://core.tdar.org/browse/site-name/5229/38su231","South Carolina SHPO","2015-02-20 18:29:33.573099"
"38SU232","http://opencontext.org/subjects/098D2743-5787-43FD-1495-40BFB4832382","http://opencontext.dainst.org/subjects/098D2743-5787-43FD-1495-40BFB4832382","http://core.tdar.org/browse/site-name/3289/38su232","South Carolina SHPO","2015-02-20 18:29:34.965501"
"38SU233","http://opencontext.org/subjects/81FB1D07-5E63-4FE6-D369-0D53815E2446","http://opencontext.dainst.org/subjects/81FB1D07-5E63-4FE6-D369-0D53815E2446","http://core.tdar.org/browse/site-name/4994/38su233","South Carolina SHPO","2015-02-20 18:29:36.341304"
"38SU235","http://opencontext.org/subjects/B97CAC9B-454E-4D54-4E34-90AB0AB4ACF0","http://opencontext.dainst.org/subjects/B97CAC9B-454E-4D54-4E34-90AB0AB4ACF0","http://core.tdar.org/browse/site-name/5200/38su235","South Carolina SHPO","2015-02-20 18:29:37.736509"
"38SU236","http://opencontext.org/subjects/E8254313-233B-4BEA-33A0-1F8481659FD6","http://opencontext.dainst.org/subjects/E8254313-233B-4BEA-33A0-1F8481659FD6","http://core.tdar.org/browse/site-name/5201/38su236","South Carolina SHPO","2015-02-20 18:29:39.095711"
"38SU237","http://opencontext.org/subjects/8DBF7B49-5693-44EC-8125-D508D57713EB","http://opencontext.dainst.org/subjects/8DBF7B49-5693-44EC-8125-D508D57713EB","http://core.tdar.org/browse/site-name/5230/38su237","South Carolina SHPO","2015-02-20 18:29:40.664714"
"38SU238","http://opencontext.org/subjects/AFA0CB0A-B222-4316-67DD-8C2A2F0D2A5D","http://opencontext.dainst.org/subjects/AFA0CB0A-B222-4316-67DD-8C2A2F0D2A5D","http://core.tdar.org/browse/site-name/5202/38su238","South Carolina SHPO","2015-02-20 18:29:42.128319"
"38SU239","http://opencontext.org/subjects/371AFAAE-2F34-4A39-B6D7-273757633E7B","http://opencontext.dainst.org/subjects/371AFAAE-2F34-4A39-B6D7-273757633E7B","http://core.tdar.org/browse/site-name/5231/38su239","South Carolina SHPO","2015-02-20 18:29:43.579523"
"38SU240","http://opencontext.org/subjects/2F6EE99E-3607-4BA2-5F47-8E4724469DBC","http://opencontext.dainst.org/subjects/2F6EE99E-3607-4BA2-5F47-8E4724469DBC","http://core.tdar.org/browse/site-name/5178/38su240","South Carolina SHPO","2015-02-20 18:29:45.157328"
"38SU241","http://opencontext.org/subjects/D22EC2AB-F3AB-4DE9-4217-EE19B8ED194E","http://opencontext.dainst.org/subjects/D22EC2AB-F3AB-4DE9-4217-EE19B8ED194E","http://core.tdar.org/browse/site-name/5203/38su241","South Carolina SHPO","2015-02-20 18:29:46.657332"
"38SU242","http://opencontext.org/subjects/10173096-BF6A-4CC9-4F7B-C8943A3E256E","http://opencontext.dainst.org/subjects/10173096-BF6A-4CC9-4F7B-C8943A3E256E","http://core.tdar.org/browse/site-name/5179/38su242","South Carolina SHPO","2015-02-20 18:29:48.171336"
"38SU243","http://opencontext.org/subjects/352DCA3F-7143-477E-7B21-863C07BFADAB","http://opencontext.dainst.org/subjects/352DCA3F-7143-477E-7B21-863C07BFADAB","http://core.tdar.org/browse/site-name/5154/38su243","South Carolina SHPO","2015-02-20 18:29:49.710342"
"38SU248","http://opencontext.org/subjects/E6B65746-BFEB-4D9C-D14E-B8AFFC4BE6C6","http://opencontext.dainst.org/subjects/E6B65746-BFEB-4D9C-D14E-B8AFFC4BE6C6","http://core.tdar.org/browse/site-name/5233/38su248","South Carolina SHPO","2015-02-20 18:29:57.128563"
"38SU249","http://opencontext.org/subjects/E8F4D18B-EA85-4961-546B-89DDE4679D76","http://opencontext.dainst.org/subjects/E8F4D18B-EA85-4961-546B-89DDE4679D76","http://core.tdar.org/browse/site-name/5234/38su249","South Carolina SHPO","2015-02-20 18:29:59.296966"
"38SU25","http://opencontext.org/subjects/37179223-BCFB-46CC-2560-E77DA5C9B1DF","http://opencontext.dainst.org/subjects/37179223-BCFB-46CC-2560-E77DA5C9B1DF","http://core.tdar.org/browse/site-name/5073/38su25","South Carolina SHPO","2015-02-20 18:24:01.224739"
"38SU250","http://opencontext.org/subjects/1ECF0B46-4F67-4625-AE84-338C0D37DD19","http://opencontext.dainst.org/subjects/1ECF0B46-4F67-4625-AE84-338C0D37DD19","http://core.tdar.org/browse/site-name/5142/38su250","South Carolina SHPO","2015-02-20 18:30:00.87697"
"38SU251","http://opencontext.org/subjects/BC219F31-7C09-4158-2BCF-1E31794B182C","http://opencontext.dainst.org/subjects/BC219F31-7C09-4158-2BCF-1E31794B182C","http://core.tdar.org/browse/site-name/5235/38su251","South Carolina SHPO","2015-02-20 18:30:02.423373"
"38SU252","http://opencontext.org/subjects/95A5E998-2BF7-4002-5C81-97C7635AA830","http://opencontext.dainst.org/subjects/95A5E998-2BF7-4002-5C81-97C7635AA830","http://core.tdar.org/browse/site-name/5236/38su252","South Carolina SHPO","2015-02-20 18:30:03.968776"
"38SU26","http://opencontext.org/subjects/D5F0CAC8-E84C-4480-EB15-52849FF5BE97","http://opencontext.dainst.org/subjects/D5F0CAC8-E84C-4480-EB15-52849FF5BE97","http://core.tdar.org/browse/site-name/5074/38su26","South Carolina SHPO","2015-02-20 18:24:03.384543"
"38SU27","http://opencontext.org/subjects/6F131264-47BE-4025-5021-8B7325C1137B","http://opencontext.dainst.org/subjects/6F131264-47BE-4025-5021-8B7325C1137B","http://core.tdar.org/browse/site-name/5075/38su27","South Carolina SHPO","2015-02-20 18:24:05.529748"
"38SU28","http://opencontext.org/subjects/BC54A9E1-F783-4A18-77FC-B8E749185EF5","http://opencontext.dainst.org/subjects/BC54A9E1-F783-4A18-77FC-B8E749185EF5","http://core.tdar.org/browse/site-name/5076/38su28","South Carolina SHPO","2015-02-20 18:24:09.871956"
"38SU29","http://opencontext.org/subjects/0C2D4875-BE9C-4D71-2F90-FB505579AF95","http://opencontext.dainst.org/subjects/0C2D4875-BE9C-4D71-2F90-FB505579AF95","http://core.tdar.org/browse/site-name/5077/38su29","South Carolina SHPO","2015-02-20 18:24:12.06096"
"38SU299","http://opencontext.org/subjects/EDBFFEA1-B192-4A4A-B458-2165061D19C8","http://opencontext.dainst.org/subjects/EDBFFEA1-B192-4A4A-B458-2165061D19C8","http://core.tdar.org/browse/site-name/5143/38su299","South Carolina SHPO","2015-02-20 18:31:00.540704"
"38SU30","http://opencontext.org/subjects/E5363C80-8AC0-4301-20F2-9E3CADEF9F31","http://opencontext.dainst.org/subjects/E5363C80-8AC0-4301-20F2-9E3CADEF9F31","http://core.tdar.org/browse/site-name/5078/38su30","South Carolina SHPO","2015-02-20 18:24:14.170365"
"38SU31","http://opencontext.org/subjects/4339EDF3-9141-4348-50A6-C8DDBD6D6E0C","http://opencontext.dainst.org/subjects/4339EDF3-9141-4348-50A6-C8DDBD6D6E0C","http://core.tdar.org/browse/site-name/5079/38su31","South Carolina SHPO","2015-02-20 18:24:16.297969"
"38SU32","http://opencontext.org/subjects/9043912D-632B-4F35-514F-E6DFA3BBBC86","http://opencontext.dainst.org/subjects/9043912D-632B-4F35-514F-E6DFA3BBBC86","http://core.tdar.org/browse/site-name/5080/38su32","South Carolina SHPO","2015-02-20 18:24:18.848774"
"38SU40","http://opencontext.org/subjects/54501C5A-3AB9-4536-8A75-D5064F72C992","http://opencontext.dainst.org/subjects/54501C5A-3AB9-4536-8A75-D5064F72C992","http://core.tdar.org/browse/site-name/5081/38su40","South Carolina SHPO","2015-02-20 18:24:33.50061"
"38SU44","http://opencontext.org/subjects/CE468AA9-888F-4F3F-5BAA-624A792F0403","http://opencontext.dainst.org/subjects/CE468AA9-888F-4F3F-5BAA-624A792F0403","http://core.tdar.org/browse/site-name/5082/38su44","South Carolina SHPO","2015-02-20 18:24:42.076426"
"38SU45","http://opencontext.org/subjects/0A5617C3-191A-4261-0974-040D4E80D6DA","http://opencontext.dainst.org/subjects/0A5617C3-191A-4261-0974-040D4E80D6DA","http://core.tdar.org/browse/site-name/5083/38su45","South Carolina SHPO","2015-02-20 18:24:44.653431"
"38SU47","http://opencontext.org/subjects/678C9501-1BB6-4684-3052-6D9CBC1470B6","http://opencontext.dainst.org/subjects/678C9501-1BB6-4684-3052-6D9CBC1470B6","http://core.tdar.org/browse/site-name/5085/38su47","South Carolina SHPO","2015-02-20 18:24:47.011035"
"38SU48","http://opencontext.org/subjects/123389D9-9830-4058-5275-1378ECFDCE91","http://opencontext.dainst.org/subjects/123389D9-9830-4058-5275-1378ECFDCE91","http://core.tdar.org/browse/site-name/5086/38su48","South Carolina SHPO","2015-02-20 18:24:49.100641"
"38SU49","http://opencontext.org/subjects/CEBA7CA3-C7BB-4958-73DD-C2DBDF37B886","http://opencontext.dainst.org/subjects/CEBA7CA3-C7BB-4958-73DD-C2DBDF37B886","http://core.tdar.org/browse/site-name/5087/38su49","South Carolina SHPO","2015-02-20 18:24:51.239647"
"38SU50","http://opencontext.org/subjects/4E43B2D9-5C67-4170-3CA5-55EF7F2F0364","http://opencontext.dainst.org/subjects/4E43B2D9-5C67-4170-3CA5-55EF7F2F0364","http://core.tdar.org/browse/site-name/5088/38su50","South Carolina SHPO","2015-02-20 18:24:53.648051"
"38SU51","http://opencontext.org/subjects/63B5F52B-1F06-4110-B81B-1AB2DBD628E4","http://opencontext.dainst.org/subjects/63B5F52B-1F06-4110-B81B-1AB2DBD628E4","http://core.tdar.org/browse/site-name/3271/38su51","South Carolina SHPO","2015-02-20 18:24:56.020256"
"38SU52","http://opencontext.org/subjects/3B0CC96B-37AA-46E3-F8C0-1441D6666D35","http://opencontext.dainst.org/subjects/3B0CC96B-37AA-46E3-F8C0-1441D6666D35","http://core.tdar.org/browse/site-name/3272/38su52","South Carolina SHPO","2015-02-20 18:24:58.20926"
